SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
112486,0,Cash loans,F,Y,Y,1,284540.6048101832,1307566.5283040735,63272.81950885849,Working,Secondary / secondary special,Married,House / apartment,0.0232106282953058,-16463,-5265,-5776,-1789,3,3,,0.5557091792861575,0.4693164261361777
112487,0,Cash loans,F,Y,Y,0,118833.4859959194,555016.8642067894,30248.29017856445,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0321600545946919,-12813,365243,-16326,-4573,2,2,0.4383698749141891,0.2538546589088279,0.7677124438618076
112488,0,Cash loans,M,N,N,0,263278.8437292624,961233.3158292674,46615.05945045505,Pensioner,Higher education,Married,House / apartment,0.0250136761372513,-8327,365243,-7158,-4165,2,2,,0.5283777677232124,0.3184539737260034
112489,0,Cash loans,F,Y,Y,0,44144.53730734615,131793.084088295,9895.57091277362,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0517154193018497,-9541,-10774,-14046,-3880,3,3,0.3221378106798012,0.6078672434885516,0.5317613323970332
112490,0,Cash loans,F,N,N,0,92365.12357746004,382687.0297091396,18248.68667941074,Working,Secondary / secondary special,Married,House / apartment,0.0686402569932063,-20657,-6404,-4672,-4032,2,2,0.3064580405142516,0.7450373754862808,
112491,0,Cash loans,F,N,Y,0,197974.3084651176,603098.6451059451,26915.885318838,Working,Secondary / secondary special,Married,With parents,0.0646209814160328,-9829,-7426,-14392,-1021,2,2,0.6190163049194598,0.5806017717737095,0.4622263337156097
112492,0,Cash loans,M,N,Y,0,308384.2329298378,1079495.353477694,45617.726574681394,Working,Secondary / secondary special,Single / not married,House / apartment,0.0211388616547967,-23067,-6258,-8766,-5233,2,2,,0.5841323386217869,
112493,0,Cash loans,F,Y,Y,1,72483.04589303907,412886.4056518602,27166.99909706811,Working,Incomplete higher,Single / not married,House / apartment,0.0684529665889012,-15467,-6956,-7318,-737,3,3,0.5172257197413409,0.7085445510035948,
112494,0,Cash loans,F,N,Y,0,108115.8532911582,644915.038691172,30690.86341943601,Pensioner,Secondary / secondary special,Married,House / apartment,0.0308680842783441,-9876,365243,-5244,-4001,1,1,0.7825197881915114,0.5544489809333895,0.6663281156956822
112495,0,Cash loans,F,N,N,1,144799.4329844823,515105.96181317855,24642.735268017128,Working,Higher education,Civil marriage,House / apartment,0.0315784215256702,-8034,-6583,-6229,-1832,2,2,0.3981235950939567,0.3799385503255325,
112496,1,Revolving loans,M,Y,Y,0,83307.91911129166,431920.01817646855,25893.92349332759,Pensioner,Higher education,Married,House / apartment,0.0377360439849877,-21622,365243,-12491,-3843,3,3,,0.4783912867644177,0.7368681621411386
112497,0,Cash loans,F,N,N,0,116818.02327513172,357342.079245274,14889.064844530549,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0175661829710574,-18661,-4465,-14044,-3354,2,2,0.5584541817391205,0.7133534392111373,0.4037224719721756
112498,0,Cash loans,F,N,N,0,293968.422618381,900386.0400345147,53296.64137347853,Working,Secondary / secondary special,Married,House / apartment,0.0273750075525857,-13268,-7564,-9778,-591,2,2,,0.4180544940408107,0.3380711746329083
112499,0,Cash loans,M,N,Y,2,79563.24375512807,402594.0724561194,22305.277052781723,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0580515919652987,-19930,-3161,-11870,-4243,2,2,0.5107771064838091,0.7484916040463016,0.347491192184084
112500,0,Cash loans,M,N,Y,0,118162.04203797173,581276.5830646597,35076.310817252066,Working,Secondary / secondary special,Married,House / apartment,0.062864381539919,-16392,-9025,-14386,-4171,2,2,0.4988691306227308,0.519164668915491,
112501,0,Cash loans,M,N,N,1,152740.2632548131,450985.9936718989,27167.966198662067,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.0693568251417356,-20089,-2881,-4592,-986,2,2,0.6977566917675853,0.682953819816549,0.4009116566860702
112502,0,Cash loans,F,N,N,0,168168.35204764002,1015686.6448064314,54735.82080558168,State servant,Higher education,Married,House / apartment,0.0658996079525333,-11144,-5262,-12714,-46,2,2,,0.7151000466042524,
112503,0,Cash loans,M,Y,Y,1,86476.63971738047,416638.26408104255,18469.31121575436,Working,Secondary / secondary special,Separated,With parents,0.0118702855954001,-18894,-10533,-8345,-2706,2,2,0.4605975016108827,0.6367975882508716,0.3885736352162572
112504,0,Cash loans,F,Y,Y,0,121887.29351376694,788301.6195903925,34113.55525487437,Working,Secondary / secondary special,Married,House / apartment,0.028392673207014,-16087,-4209,-4697,-4195,2,2,0.585262620125628,0.3412681066971681,0.6545591311292817
112505,0,Cash loans,F,N,Y,2,115275.30673105492,388069.1161871141,24266.00194651424,Pensioner,Higher education,Married,House / apartment,0.0181693302146375,-22047,365243,-13791,-4379,2,2,0.4890625061072585,0.5639323391632985,0.8411125968456457
112506,0,Revolving loans,F,N,N,1,155098.543040476,623340.4240845547,23431.13078536398,Pensioner,Secondary / secondary special,Married,House / apartment,0.0455273156033867,-19923,365243,-1957,-3544,2,2,0.7073135680297781,0.6335336766508479,0.4667406081788334
112507,0,Cash loans,F,N,Y,1,74007.12877898595,260084.79043965624,6584.663233192128,Pensioner,Secondary / secondary special,Separated,With parents,0.0645621400974511,-18152,365243,-7732,-2657,2,2,0.3460481613426405,0.4456423143822167,0.3941169869678689
112508,1,Revolving loans,F,N,Y,0,251628.1000583141,1399985.647779605,68776.67027441441,Working,Higher education,Married,House / apartment,0.010768169438146,-7758,-7082,-415,-517,1,1,0.2462284372239245,0.713045603800802,0.4813842955850738
112509,0,Cash loans,F,N,Y,1,151603.03103786206,399861.259905503,18646.509814811045,Commercial associate,Lower secondary,Civil marriage,With parents,0.0284978681976951,-18516,-2127,-2741,-4473,2,2,0.4017440529915618,0.4497754299813025,0.2043246989992583
112510,0,Cash loans,M,N,N,0,227192.9354339725,1131536.3404211954,50426.94951512548,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0080412682954124,-17955,-8192,-1256,-1866,3,3,0.5419737049806564,0.4252188843670714,0.5788316345583305
112511,0,Cash loans,F,N,Y,0,100144.84295460676,312109.3853303096,14681.48727457786,Commercial associate,Higher education,Married,House / apartment,0.0388289966226304,-24749,-9716,-10601,-2399,2,2,0.5489800674672048,0.819302530402919,0.4213652277938893
112512,1,Revolving loans,F,N,Y,1,72395.6157908055,392581.8353189289,19084.46152353368,Working,Secondary / secondary special,Separated,House / apartment,0.0496315131750563,-14393,-2680,-7272,-4516,3,3,0.5162578473649196,0.5752590935616217,0.6596587500573124
112513,0,Cash loans,F,N,N,0,82679.69209632634,298046.9218500181,13040.170320988876,Pensioner,Higher education,Married,House / apartment,0.0623194664827238,-19127,365243,-7284,-3174,2,2,0.3390872607955285,0.612933619880934,0.3622123849039821
112514,0,Cash loans,M,Y,Y,0,189157.50830569028,562084.4473436452,28993.62037728319,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0365833304384619,-11129,-5573,-4693,-5130,2,2,0.4382471774444141,0.6689103564989735,
112515,0,Cash loans,F,Y,Y,0,106895.17183649764,549487.1796755673,15796.521424699078,Working,Secondary / secondary special,Married,House / apartment,0.0251392930977162,-23115,-9598,-9417,-4456,2,2,,0.8061352644469767,
112516,0,Cash loans,F,Y,N,0,59283.31567010819,344718.733092963,21645.061381941054,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.0548788837044307,-18003,365243,-7376,-28,2,2,0.762492018391214,0.3596652401450427,0.5977201956701642
112517,0,Cash loans,F,Y,Y,2,145837.3657802777,454556.39992901136,31594.23419219889,Working,Secondary / secondary special,Married,House / apartment,0.0676880998916944,-13830,-559,-11845,-150,2,2,,0.4707556365016266,0.5132025491342962
112518,0,Revolving loans,M,N,Y,2,113505.48373153587,311290.4032325952,14657.38875567233,Commercial associate,Higher education,Separated,House / apartment,0.0430564095647069,-8997,-6239,-7031,-3466,2,2,,0.4581944991954844,0.5170745230700016
112519,0,Cash loans,F,Y,Y,1,114959.50076777337,305216.14324408374,15653.32034264997,Commercial associate,Secondary / secondary special,Married,With parents,0.0691817848664397,-17474,-459,-7602,-3815,1,1,,0.3270035156311474,
112520,0,Cash loans,F,N,Y,0,56663.81987113711,353628.94998326886,16160.597871855716,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0566437200961192,-10303,-383,-12839,-3723,2,2,0.6896245261998035,0.5255381409362028,
112521,0,Cash loans,F,Y,N,0,62661.64977999,150613.86501435764,10080.20740855076,State servant,Higher education,Married,House / apartment,0.0694110092950973,-14598,-1313,-11508,-2793,2,2,0.6349672230069688,0.5314581640417472,0.3362773673068816
112522,0,Cash loans,M,Y,Y,0,101316.1457283663,375596.15146706346,22964.422067114243,Working,Secondary / secondary special,Married,House / apartment,0.0595909162159277,-10272,-2703,-12652,-5048,1,1,,0.4306692065150853,
112523,0,Cash loans,F,N,Y,0,83803.75836051187,173474.78108259107,2987.071993368633,Working,Secondary / secondary special,Married,House / apartment,0.0452004993229211,-20637,-10118,-6250,-4238,3,3,,0.6485609469786405,0.3374630806073846
112524,0,Cash loans,F,N,Y,0,100240.21858828235,456395.8381446067,20429.074963568208,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228955801946923,-9200,-1304,-14949,-3594,2,2,0.3861389536266409,0.588078155858129,0.3831023591221452
112525,0,Cash loans,F,N,N,0,202047.2727684541,844650.7310931637,37799.23445932933,Pensioner,Higher education,Married,House / apartment,0.0308502992276267,-11941,365243,-12565,-3313,2,2,,0.6722880916366573,0.4898447887640573
112526,0,Cash loans,M,N,Y,0,78271.44044758874,326442.6303104716,23229.67691897149,Working,Secondary / secondary special,Married,House / apartment,0.0482965131056903,-23933,-7109,-8778,-4616,2,2,0.3107491316440625,0.5407745549403092,
112527,0,Cash loans,F,Y,N,0,84723.26519122747,397225.17582129297,19836.614870034988,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0020126358395491,-22173,-583,-10609,-5038,2,2,,0.3769010139296935,0.3371338735613978
112528,0,Cash loans,F,Y,Y,0,102379.66709774669,530700.3899706593,25022.524415978027,Pensioner,Higher education,Single / not married,House / apartment,0.0252651481200526,-14270,365243,-531,-5203,2,2,,0.453499509127784,0.4376461909775712
112529,0,Cash loans,F,N,Y,0,82316.46620091292,165888.73392046543,11545.717612498189,Working,Secondary / secondary special,Married,House / apartment,0.0684238210363966,-19819,-9720,-2945,-2218,1,1,,0.5347704053650076,0.5605924801332032
112530,0,Cash loans,F,N,Y,0,119646.84387587429,360665.5026863586,16143.531662344618,Pensioner,Secondary / secondary special,Married,House / apartment,0.0127803446903714,-9960,365243,-6352,-799,3,3,,0.5409297857167217,0.4349061130724229
112531,0,Cash loans,F,N,Y,0,222754.11939356563,704629.573144638,32025.77890669908,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.0619644848145582,-11937,-3038,-1126,-2120,3,3,0.6772102710307741,0.5438769456984587,0.6310187353553125
112532,1,Cash loans,F,Y,N,1,115410.85078522949,675268.646701097,25881.256365560243,State servant,Secondary / secondary special,Married,House / apartment,0.0581077084070702,-8774,-10246,-13772,-3581,3,3,,0.2810139275322937,0.2072844486707598
112533,0,Cash loans,M,Y,N,0,151616.23582935074,864013.1648467535,49563.230715321486,Working,Higher education,Married,House / apartment,0.0615198712292256,-21658,-8901,-5852,-4786,2,2,0.4311736148402071,0.6071708599877487,
112534,0,Cash loans,F,N,Y,0,41749.180140615965,248137.40470813715,14411.096604873524,Working,Secondary / secondary special,Married,With parents,0.002408905859144,-24450,-10516,-8694,-5375,2,2,0.5305137281757389,0.4635853909518363,
112535,0,Cash loans,M,Y,N,0,138797.20183107723,372668.1609842004,16317.785135418557,Working,Incomplete higher,Single / not married,House / apartment,0.0393977670564187,-18100,-9167,-5425,-2589,2,2,,0.7268335747542553,
112536,0,Cash loans,F,Y,N,0,278704.6492006629,1329894.3888151469,77916.35796002395,Working,Secondary / secondary special,Married,House / apartment,0.0495129554274847,-15230,-6219,-10806,-4419,2,2,0.5681389341091985,0.7943135681035833,0.5618081843045108
112537,0,Cash loans,M,N,Y,0,139962.68979718647,831979.6355354408,44524.93435139058,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0560997675937802,-8159,365243,-9424,-2108,2,2,,0.5180293056665652,0.7355936628301207
112538,0,Cash loans,F,Y,Y,0,142073.79181621096,758102.9800452908,34267.42680099024,Commercial associate,Higher education,Married,With parents,0.0362097735186561,-11472,-8536,-906,-2649,2,2,0.7048053657933144,0.8002261848208811,0.3919978810991918
112539,0,Cash loans,F,N,Y,0,153702.32268894438,817372.3297354981,50429.408091624646,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.0527232331286036,-15150,-4339,-13851,-1688,2,2,0.8192683883115539,0.5783733226978565,0.2130506664578275
112540,0,Cash loans,F,N,N,0,291852.50090328214,1278561.8956498718,63134.878372544044,Working,Secondary / secondary special,Married,House / apartment,0.069530050852285,-21899,-5279,-3175,-5438,1,1,0.3450173981058433,0.8520533507963778,
112541,0,Cash loans,M,N,N,0,262206.9528991231,1075351.2241425638,51987.355083301525,Pensioner,Higher education,Civil marriage,House / apartment,0.0639518448518389,-18078,365243,-3714,-4880,2,2,0.875877221704283,0.5601807155472933,0.6797444807383248
112542,0,Cash loans,M,N,Y,0,79939.21305827831,420798.32691200025,20828.43719603515,Pensioner,Higher education,Widow,House / apartment,0.0678440709400898,-11165,365243,-10077,-3684,2,2,,0.6009956301521856,0.3062629781368508
112543,0,Revolving loans,F,N,Y,0,243121.48125988315,1018670.9234939232,53095.6830094449,Working,Secondary / secondary special,Married,House / apartment,0.0402391705472274,-17939,-7895,-1290,-1493,2,2,0.5640151531031786,0.5873021945932297,
112544,0,Cash loans,F,Y,Y,0,265146.0651178418,1098262.959039876,52925.01480391067,Working,Secondary / secondary special,Married,Municipal apartment,0.049119647811198,-12890,-10350,-7915,-2009,2,2,,0.5402283607754551,0.3837271217943049
112545,0,Cash loans,F,Y,Y,0,56666.11239082211,153950.24138701678,16736.364061530752,State servant,Secondary / secondary special,Separated,House / apartment,0.0398703487597949,-18360,-6622,-10712,-4204,2,2,0.4713069886390125,0.4361365417264872,0.6727401359989379
112546,0,Cash loans,F,Y,N,0,135003.84060156887,695701.1097897271,33557.33712254563,Commercial associate,Higher education,Married,House / apartment,0.0541841412002774,-8435,-9781,-9499,-4108,3,3,0.5434937454102179,0.775078391414808,0.4003702976936835
112547,0,Cash loans,F,N,Y,0,173299.22766803816,489480.806651724,22559.855015155583,Working,Secondary / secondary special,Single / not married,House / apartment,0.0430912227506681,-22200,-8392,-5495,-5359,3,3,0.4698404492399414,0.4718060818313804,0.4681509667698378
112548,0,Cash loans,F,N,N,3,32853.48994025863,76689.72341617604,2000.0,Working,Secondary / secondary special,Married,House / apartment,0.0255770012135025,-10591,-267,-8616,-4948,2,2,0.6552872950033111,0.6138781964288371,
112549,0,Cash loans,F,N,N,0,94827.79462457135,281779.5200849848,14684.14012041348,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0117716265523385,-23812,-2067,-109,-2578,1,1,0.3335724851453855,0.796389024570265,0.4340887612240506
112550,1,Cash loans,M,N,Y,0,93163.62967331886,545951.7752418806,17328.927477623496,Pensioner,Secondary / secondary special,Married,House / apartment,0.0367289540140652,-18375,365243,-4233,-4886,2,2,,0.4798230942956836,0.3866905043492098
112551,0,Cash loans,M,N,Y,1,96514.24764174611,485558.2773445504,19174.18685032249,Working,Secondary / secondary special,Married,House / apartment,0.0100845159404758,-12416,-5565,-3076,-3521,2,2,,0.6582652096971475,0.2863953023477085
112552,0,Cash loans,F,Y,N,0,224653.87822495736,758254.2380763644,39677.00498147182,Working,Incomplete higher,Married,House / apartment,0.0676021263101825,-17464,-3045,-8688,-4833,2,2,,0.6038021856378801,0.4364917663635275
112553,0,Cash loans,M,Y,Y,1,129537.09825241836,383099.18489514606,19934.09464074537,Working,Secondary / secondary special,Married,House / apartment,0.0294680796389921,-9763,-3851,-14706,-4153,2,2,0.460334671693631,0.4565488701308818,0.5398717557287227
112554,0,Cash loans,F,N,Y,0,164488.20518942032,404338.0926421501,21614.83195719572,Working,Secondary / secondary special,Single / not married,House / apartment,0.0150005733795095,-21476,-1802,-7580,-2760,2,2,,0.3093970170225976,0.4978767597589948
112555,0,Cash loans,M,Y,N,0,139347.21678074411,796171.0677590799,39364.26452817939,Working,Secondary / secondary special,Married,House / apartment,0.0648939556732225,-7791,-212,-9903,-1965,2,2,0.3604967185867299,0.7554822265335154,0.3734033269179871
